sample_id,state,latitude,longitude,label,sample_type
5863,mizoram,6916119.338736141,-1572707.1225161122,0,background
5864,mizoram,6872803.170216706,-1513513.5127861162,0,background
5865,mizoram,6876983.419560161,-1537594.0567930867,0,background
5866,mizoram,6845280.373635078,-1562092.8855218815,0,background
5867,mizoram,6846108.929315105,-1505228.5782783038,0,background
5868,mizoram,6892579.2888395265,-1605180.8532889376,0,background
5869,mizoram,6876912.716028704,-1511651.1940933124,0,background
5870,mizoram,6899507.128765441,-1600168.6637953802,0,background
5871,mizoram,6809346.242306345,-1500802.4838362755,0,background
5872,mizoram,6822515.611486475,-1492901.8503902897,0,background
5873,mizoram,6783176.280688892,-1513861.988426684,0,background
5874,mizoram,6809605.818883093,-1563270.491087991,0,background
5875,mizoram,6864919.619893865,-1517154.4524674846,0,background
5876,mizoram,6792156.430097905,-1482841.4583139964,0,background
5877,mizoram,6875601.27872908,-1527560.0161124447,0,background
5878,mizoram,6878382.737651978,-1513270.724150108,0,background
5879,mizoram,6886957.055283466,-1582164.8681069491,0,background
5880,mizoram,6814626.249521342,-1589430.925340606,0,background
5881,mizoram,6847039.699325816,-1518549.1464365625,0,background
5882,mizoram,6754971.974930545,-1527294.1902606746,0,background
5883,mizoram,6895493.9628628995,-1526423.6026993892,0,background
5884,mizoram,6835635.297189018,-1515568.2881964715,0,background
5885,mizoram,6836359.48338046,-1495531.859621034,0,background
5886,mizoram,6924239.582697077,-1594516.0023376876,0,background
5887,mizoram,6917341.506187503,-1620419.059441549,0,background
5888,mizoram,6784322.730387505,-1605746.0166234076,0,background
5889,mizoram,6873301.83909387,-1529875.4832104435,0,background
5890,mizoram,6945928.254319211,-1600669.808023458,0,background
5891,mizoram,6786830.82667347,-1607032.85751221,0,background
5892,mizoram,6761247.352407106,-1545471.8420864926,0,background
5893,mizoram,6865382.628056244,-1507983.8618787213,0,background
5894,mizoram,6889213.585330094,-1598178.803248792,0,background
5895,mizoram,6815585.941785748,-1499398.2477456778,0,background
5896,mizoram,6844191.6425901335,-1520435.432732168,0,background
5897,mizoram,6787087.818819911,-1619387.1291620706,0,background
5898,mizoram,6879664.81387494,-1538884.7754014812,0,background
5899,mizoram,6926671.386256784,-1578011.9962995816,0,background
5900,mizoram,6858830.790452809,-1506162.4614247328,0,background
5901,mizoram,6951101.358255456,-1593222.212516916,0,background
5902,mizoram,6883012.904456398,-1598049.6026422463,0,background
5903,mizoram,6867591.909015399,-1596802.550746611,0,background
5904,mizoram,6867065.405731993,-1513056.7595729784,0,background
5905,mizoram,6890211.357146062,-1598959.9629213957,0,background
5906,mizoram,6835464.9787292,-1578272.8251250817,0,background
5907,mizoram,6783921.251092523,-1602124.1825689788,0,background
5908,mizoram,6873961.00233079,-1521910.6110574561,0,background
5909,mizoram,6825123.517181134,-1497447.607609043,0,background
5910,mizoram,6932958.910661063,-1583356.7714330405,0,background
5911,mizoram,6782459.119024131,-1511155.0245976544,0,background
5912,mizoram,6934786.688609985,-1575871.6850008934,0,background
5913,mizoram,6835604.032065409,-1498209.8750762732,0,background
5914,mizoram,6958636.560878567,-1555889.1808939588,0,background
5915,mizoram,6837948.52108293,-1503078.6378973643,0,background
5916,mizoram,6846083.374787516,-1521531.4759925443,0,background
5917,mizoram,6821130.77990263,-1495808.017021137,0,background
5918,mizoram,6871036.893403541,-1525807.4582151207,0,background
5919,mizoram,6888560.57044478,-1599078.4344026404,0,background
5920,mizoram,6841607.82834831,-1499708.1746079999,0,background
5921,mizoram,6878176.558857546,-1538609.3597798953,0,background
5922,mizoram,6870905.206683358,-1529459.488099249,0,background
5923,mizoram,6820834.022549327,-1504617.9686672022,0,background
5924,mizoram,6891531.655300469,-1532032.410518664,0,background
5925,mizoram,6871568.604027575,-1588749.547023001,0,background
5926,mizoram,6840667.108746325,-1526466.0551411551,0,background
5927,mizoram,6817302.655276228,-1515290.6021613749,0,background
5928,mizoram,6812043.261500842,-1500747.025679967,0,background
5929,mizoram,6918869.167886643,-1573728.07461987,0,background
5930,mizoram,6888150.894931319,-1557988.2765614341,0,background
5931,mizoram,6876133.140513459,-1530952.580651058,0,background
5932,mizoram,6833143.002044578,-1574189.0658248584,0,background
5933,mizoram,6790048.70782518,-1510150.8123997748,0,background
5934,mizoram,6872771.539105044,-1538203.7330972261,0,background
5935,mizoram,6893531.832638154,-1535309.3246568698,0,background
5936,mizoram,6808498.733790872,-1502570.520804899,0,background
5937,mizoram,6951909.881831901,-1591439.7583612166,0,background
5938,mizoram,6886039.0798522765,-1575494.9532042774,0,background
5939,mizoram,6831491.797189734,-1492397.2140232942,0,background
5940,mizoram,6846829.839039545,-1509880.6346812488,0,background
5941,mizoram,6828265.7361731455,-1511763.6196175865,0,background
5942,mizoram,6866121.113280705,-1534174.7039438763,0,background
5943,mizoram,6773124.291334441,-1509096.1260646435,0,background
5944,mizoram,6871700.510235525,-1531231.9049243042,0,background
5945,mizoram,6784445.623343039,-1597660.5900473841,0,background
5946,mizoram,6918952.369069373,-1571836.0995644866,0,background
5947,mizoram,6798571.842422916,-1499961.8733263433,0,background
5948,mizoram,6817545.680144591,-1504972.1449169542,0,background
5949,mizoram,6834398.557166038,-1516354.7458907287,0,background
5950,mizoram,6941786.011197605,-1592376.5149980292,0,background
5951,mizoram,6873531.556567635,-1539413.5541938911,0,background
5952,mizoram,6883244.729428512,-1594074.094351319,0,background
5953,mizoram,6815583.737445497,-1514783.8862813546,0,background
5954,mizoram,6871857.481350338,-1586503.4168524535,0,background
5955,mizoram,6834229.973888215,-1511222.5161917924,0,background
5956,mizoram,6931886.030371952,-1586278.0604212033,0,background
5957,mizoram,6827233.88464554,-1493361.1772231536,0,background
5958,mizoram,6873632.011580551,-1537428.062146467,0,background
5959,mizoram,6888930.783395365,-1531451.0505511172,0,background
5960,mizoram,6876704.3791283,-1535141.107256915,0,background
5961,mizoram,6835112.572572015,-1569779.520346729,0,background
5962,mizoram,6872903.840969556,-1540802.265162069,0,background
5963,mizoram,6844606.712386628,-1501379.3138403841,0,background
5964,mizoram,6806382.753682886,-1504392.0051153037,0,background
5965,mizoram,6785997.299634501,-1511951.7394603624,0,background
5966,mizoram,6897404.422110494,-1563944.7155283056,0,background
5967,mizoram,6884639.294605298,-1599802.827329612,0,background
5968,mizoram,6867289.4098438835,-1590072.71965175,0,background
5969,mizoram,6865661.928882845,-1537259.2017129392,0,background
5970,mizoram,6784863.8404749995,-1506282.734953119,0,background
5971,mizoram,6805827.313121868,-1502355.3971336202,0,background
5972,mizoram,6814026.316420731,-1484946.2744282072,0,background
5973,mizoram,6839144.10685541,-1498187.908833088,0,background
5974,mizoram,6858899.111890407,-1505399.04190799,0,background
5975,mizoram,6808942.8845442645,-1497946.090416867,0,background
5976,mizoram,6836491.837631882,-1513434.9429373955,0,background
5977,mizoram,6840887.832724389,-1509106.7577808013,0,background
5978,mizoram,6811890.801887747,-1503686.3374769574,0,background
5979,mizoram,6786536.9542307425,-1516705.408620847,0,background
5980,mizoram,6856144.585293633,-1577200.2980055443,0,background
5981,mizoram,6913473.181774158,-1618064.4241136264,0,background
5982,mizoram,6872043.537189419,-1526299.5861301948,0,background
5983,mizoram,6892131.535194696,-1605624.3300318106,0,background
5984,mizoram,6867809.3362759845,-1515508.9666018763,0,background
5985,mizoram,6783913.727126734,-1508163.783392477,0,background
5986,mizoram,6825498.183603236,-1497565.749410408,0,background
5987,mizoram,6944814.965475001,-1600238.9776490466,0,background
5988,mizoram,6883627.701047072,-1512003.3819887473,0,background
5989,mizoram,6867793.581016451,-1534546.89307051,0,background
5990,mizoram,6878143.66987578,-1510517.0080548006,0,background
5991,mizoram,6844418.710274669,-1521959.2337403884,0,background
5992,mizoram,6859309.518011476,-1506121.705471615,0,background
5993,mizoram,6846720.960829924,-1528737.6737932332,0,background
5994,mizoram,6767845.539893665,-1559743.8107393372,0,background
5995,mizoram,6844019.415599605,-1513762.8729759206,0,background
5996,mizoram,6860258.682076384,-1597970.0487222893,0,background
5997,mizoram,6891089.675759618,-1534893.6514819183,0,background
5998,mizoram,6927750.02002329,-1580947.2357617537,0,background
5999,mizoram,6788702.531731978,-1515112.734262556,0,background
6000,mizoram,6866473.094653821,-1523262.509814981,0,background
6001,mizoram,6806801.221110942,-1503075.1127766662,0,background
6002,mizoram,6735717.081081548,-1552077.7095683506,0,background
6003,mizoram,6762963.962503845,-1560393.2851611406,0,background
6004,mizoram,6869233.787601606,-1533870.522693382,0,background
6005,mizoram,6781080.566095543,-1595659.9761060637,0,background
6006,mizoram,6878945.638099399,-1598051.0062539412,0,background
6007,mizoram,6861634.721562236,-1504204.0013261295,0,background
6008,mizoram,6890229.882844256,-1597703.9606419373,0,background
6009,mizoram,6819924.828849863,-1499655.2786111871,0,background
6010,mizoram,6865692.109727829,-1514670.7532732752,0,background
6011,mizoram,6831564.065903874,-1520087.6265267709,0,background
6012,mizoram,6751470.354918117,-1542106.526906042,0,background
6013,mizoram,6944980.374581725,-1600216.53124609,0,background
6014,mizoram,6845781.550157337,-1520474.3023889887,0,background
6015,mizoram,6820934.2922623865,-1502240.8614834354,0,background
6016,mizoram,6753924.7001682,-1542672.0069457293,0,background
6017,mizoram,6862807.229831967,-1599073.9709401375,0,background
6018,mizoram,6788357.264184099,-1498109.5678441748,0,background
6019,mizoram,6735306.56090747,-1554794.176531206,0,background
6020,mizoram,6931617.289776953,-1575515.2361930215,0,background
6021,mizoram,6780719.0525453,-1512379.3463423674,0,background
6022,mizoram,6884718.120844435,-1577703.3758852917,0,background
6023,mizoram,6823459.649902736,-1487266.802943271,0,background
6024,mizoram,6836587.750321572,-1523147.6849439123,0,background
6025,mizoram,6761073.697921381,-1528736.7235108756,0,background
6026,mizoram,6925886.920469023,-1587228.4778172846,0,background
6027,mizoram,6783768.882391406,-1604374.3158344133,0,background
6028,mizoram,6864242.0493913,-1537622.6225578215,0,background
6029,mizoram,6789748.1779970145,-1517161.6060202743,0,background
6030,mizoram,6900167.933235732,-1605537.2536499775,0,background
6031,mizoram,6873623.984612283,-1531289.6340099396,0,background
6032,mizoram,6835853.45878268,-1501049.5371126542,0,background
6033,mizoram,6834980.641771822,-1517019.766829109,0,background
6034,mizoram,6781448.4405702185,-1514558.730965247,0,background
6035,mizoram,6872320.599957211,-1540278.2267178248,0,background
6036,mizoram,6823469.1080902275,-1493092.1815713483,0,background
6037,mizoram,6895086.499443417,-1562789.0966532726,0,background
6038,mizoram,6813311.393032707,-1565695.141793489,0,background
6039,mizoram,6819469.605216979,-1512839.2475548096,0,background
6040,mizoram,6834089.991783608,-1510181.7463449796,0,background
6041,mizoram,6829689.678324856,-1517812.2373085758,0,background
6042,mizoram,6786903.096388566,-1509558.1665069896,0,background
6043,mizoram,6891324.719884379,-1593377.0361193821,0,background
6044,mizoram,6931504.6469995165,-1581686.9743826778,0,background
6045,mizoram,6808330.597190181,-1499509.8422001577,0,background
6046,mizoram,6810970.480574886,-1502779.0345452155,0,background
6047,mizoram,6873936.682468744,-1539999.0477491466,0,background
6048,mizoram,6920024.746515476,-1620837.0915158424,0,background
6049,mizoram,6899544.3155041495,-1607057.2990622805,0,background
6050,mizoram,6813568.964961898,-1484917.696784853,0,background
6051,mizoram,6838080.721956252,-1513353.074914128,0,background
6052,mizoram,6865075.822274875,-1520909.559346752,0,background
6053,mizoram,6948868.85621408,-1596475.7962914705,0,background
6054,mizoram,6880918.742091286,-1512788.077023252,0,background
6055,mizoram,6818542.530641571,-1498638.341701712,0,background
6056,mizoram,6832948.7956057945,-1566695.4233592288,0,background
6057,mizoram,6817183.099253114,-1500600.363575414,0,background
6058,mizoram,6892984.875943695,-1536663.7908163043,0,background
6059,mizoram,6761743.514813775,-1562798.372859551,0,background
6060,mizoram,6822352.850350261,-1501821.8610109766,0,background
6061,mizoram,6833367.099020937,-1521043.2168198172,0,background
6062,mizoram,6959129.061274663,-1557545.5053585991,0,background
6063,mizoram,6879847.983280154,-1597434.6928300504,0,background
6064,mizoram,6763333.046642803,-1562231.617463758,0,background
6065,mizoram,6809850.705106368,-1482568.3451165175,0,background
6066,mizoram,6840521.340219639,-1527968.479681597,0,background
6067,mizoram,6790016.62644852,-1616842.2490222573,0,background
6068,mizoram,6874673.36995844,-1537406.3977523814,0,background
6069,mizoram,6935687.896953851,-1581941.0014668615,0,background
6070,mizoram,6787303.945516592,-1494680.7976801079,0,background
6071,mizoram,6893638.78195513,-1600318.8925513027,0,background
6072,mizoram,6868896.533102772,-1513926.847386816,0,background
6073,mizoram,6896939.5311102215,-1564217.5353101962,0,background
6074,mizoram,6868464.635835224,-1599916.1588973019,0,background
6075,mizoram,6783453.471490782,-1499613.3811210624,0,background
6076,mizoram,6832588.248547263,-1574903.956688666,0,background
6077,mizoram,6859352.875285498,-1507113.498549613,0,background
6078,mizoram,6873707.018018711,-1520529.7149843173,0,background
6079,mizoram,6825131.87199491,-1574109.5229449593,0,background
6080,mizoram,6782785.618605241,-1502541.7625423986,0,background
6081,mizoram,6821278.719170332,-1514291.4900503987,0,background
6082,mizoram,6755843.789348798,-1528399.8729385086,0,background
6083,mizoram,6874127.042676668,-1529480.59462863,0,background
6084,mizoram,6892146.752538293,-1602630.8142272197,0,background
6085,mizoram,6950249.849051642,-1603912.4066315708,0,background
6086,mizoram,6755700.947494892,-1529470.246151696,0,background
6087,mizoram,6865780.05036372,-1515046.2329353727,0,background
6088,mizoram,6893538.285081948,-1527751.3643941884,0,background
6089,mizoram,6788472.592224222,-1515535.8122100637,0,background
6090,mizoram,6872001.7747452175,-1526506.6349864257,0,background
6091,mizoram,6899950.003521731,-1563744.695735224,0,background
6092,mizoram,6833245.881182651,-1579323.2398415103,0,background
6093,mizoram,6847761.34166837,-1529604.9743200901,0,background
6094,mizoram,6928521.069917781,-1577018.4997101058,0,background
6095,mizoram,6826405.366042251,-1598058.753848146,0,background
6096,mizoram,6788958.381531511,-1516217.1924371135,0,background
6097,mizoram,6833061.311447534,-1511968.5928245834,0,background
6098,mizoram,6883234.891224204,-1596528.5923203684,0,background
6099,mizoram,6906050.749218103,-1614845.082685661,0,background
6100,mizoram,6865503.158958985,-1511556.7852804896,0,background
6101,mizoram,6788686.614100101,-1517911.4006948352,0,background
6102,mizoram,6873126.110350868,-1515471.5401500056,0,background
6103,mizoram,6819927.355415005,-1488165.5123504542,0,background
6104,mizoram,6752920.840393315,-1542085.435183507,0,background
6105,mizoram,6828078.855184711,-1573731.6588978113,0,background
6106,mizoram,6851459.185058821,-1504668.8912110387,0,background
6107,mizoram,6895532.844380357,-1562917.099614293,0,background
6108,mizoram,6815948.953228725,-1514123.9014923484,0,background
6109,mizoram,6836803.055307856,-1512516.8457998892,0,background
6110,mizoram,6839827.35402484,-1518613.3914846007,0,background
6111,mizoram,6941395.014227022,-1593634.8213250702,0,background
6112,mizoram,6811848.587211532,-1564553.2645020136,0,background
6113,mizoram,6948811.2130897995,-1593305.548031109,0,background
6114,mizoram,6835729.6855709525,-1494893.824642002,0,background
6115,mizoram,6917008.93962282,-1544075.4494316473,0,background
6116,mizoram,6788530.561973976,-1485730.4817727348,0,background
6117,mizoram,6947316.323231605,-1602594.8500620264,0,background
6118,mizoram,6892110.451030486,-1604663.8860163037,0,background
6119,mizoram,6863780.523806648,-1508529.5630630862,0,background
6120,mizoram,6896980.640170371,-1599160.1721734065,0,background
6121,mizoram,6859216.904654711,-1502733.8673407007,0,background
6122,mizoram,6881892.233322471,-1579447.6679698918,0,background
6123,mizoram,6832436.288361078,-1491949.7361034944,0,background
6124,mizoram,6843010.351083712,-1507326.9430706818,0,background
6125,mizoram,6788367.382842919,-1540811.6791703592,0,background
6126,mizoram,6833132.598113265,-1496220.2492475598,0,background
6127,mizoram,6802685.438483189,-1502913.0585926168,0,background
6128,mizoram,6884560.878733175,-1595420.1495198554,0,background
6129,mizoram,6887105.136851128,-1576075.4083297034,0,background
6130,mizoram,6823056.334067616,-1485619.591372913,0,background
6131,mizoram,6833995.22956952,-1516639.991278653,0,background
6132,mizoram,6810852.521553791,-1495773.7495684691,0,background
6133,mizoram,6933580.064102779,-1585708.086246166,0,background
6134,mizoram,6854845.699076629,-1510924.2603470513,0,background
6135,mizoram,6780235.2854842,-1496479.0415635868,0,background
6136,mizoram,6802465.314082882,-1501242.049975408,0,background
6137,mizoram,6784730.576368247,-1512190.16226082,0,background
6138,mizoram,6827160.415177136,-1573143.1373627728,0,background
6139,mizoram,6822312.669229512,-1501172.4843748119,0,background
6140,mizoram,6811489.537196328,-1498815.3912126056,0,background
6141,mizoram,6899110.569563225,-1566497.0093171974,0,background
6142,mizoram,6835447.419709238,-1578467.6571323425,0,background
6143,mizoram,6877298.091897479,-1513786.2097595332,0,background
6144,mizoram,6830014.455440941,-1506589.7261374737,0,background
6145,mizoram,6809085.697057477,-1505188.395396914,0,background
6146,mizoram,6963443.267597191,-1557789.9397160946,0,background
6147,mizoram,6951624.225854668,-1602718.1171107101,0,background
6148,mizoram,6782276.915110767,-1599711.7473664272,0,background
6149,mizoram,6835162.651598256,-1510856.9354380309,0,background
6150,mizoram,6864207.2792875385,-1520710.2546175024,0,background
6151,mizoram,6875845.124565911,-1526664.5293394106,0,background
6152,mizoram,6890584.271812336,-1536165.5936728213,0,background
6153,mizoram,6832401.391242676,-1507530.0098266427,0,background
6154,mizoram,6938376.710601418,-1568374.9120589565,0,background
6155,mizoram,6913286.653621383,-1619122.041859362,0,background
6156,mizoram,6943720.767357719,-1603346.8480525818,0,background
6157,mizoram,6840887.971294555,-1526370.4300722554,0,background
6158,mizoram,6783206.871131217,-1498068.2655715882,0,background
6159,mizoram,6823569.224447756,-1570950.5888668438,0,background
6160,mizoram,6953982.948084394,-1555411.4425842494,0,background
6161,mizoram,6951646.056734343,-1603456.6946359256,0,background
6162,mizoram,6770844.035670895,-1517206.7981591558,0,background
6163,mizoram,6876353.272524093,-1536767.0411778241,0,background
6164,mizoram,6860401.619659317,-1508601.8372549093,0,background
6165,mizoram,6790458.799551659,-1517186.8768912186,0,background
6166,mizoram,6861935.116088346,-1595178.0412481497,0,background
6167,mizoram,6870730.565130761,-1535167.3013341578,0,background
6168,mizoram,6874972.361260882,-1513370.1311941657,0,background
6169,mizoram,6789047.207190363,-1540906.49357582,0,background
6170,mizoram,6755654.978719208,-1541927.800991607,0,background
6171,mizoram,6931681.325341115,-1581922.3539703016,0,background
6172,mizoram,6890846.877791107,-1528795.2003669895,0,background
6173,mizoram,6906026.578692954,-1562944.655889745,0,background
6174,mizoram,6829084.739299971,-1575593.844075857,0,background
6175,mizoram,6828130.370718473,-1517484.732447197,0,background
6176,mizoram,6845997.682502743,-1528605.7621526155,0,background
6177,mizoram,6882652.680123322,-1513291.205501488,0,background
6178,mizoram,6834569.785911892,-1514076.829068836,0,background
6179,mizoram,6781812.760097311,-1505178.5907546612,0,background
6180,mizoram,6820671.52851739,-1503919.7806861426,0,background
6181,mizoram,6756952.867896136,-1529588.8070862812,0,background
6182,mizoram,6856203.00734503,-1508849.034520284,0,background
6183,mizoram,6855199.471168941,-1576177.6288425585,0,background
6184,mizoram,6751888.658195356,-1541148.5683791477,0,background
6185,mizoram,6891566.24765316,-1532521.6377926127,0,background
6186,mizoram,6935064.979311585,-1572006.9068770637,0,background
6187,mizoram,6834728.48545384,-1494662.596832827,0,background
6188,mizoram,6786276.19256096,-1493041.2345385698,0,background
6189,mizoram,6956602.594320938,-1593451.4358117974,0,background
6190,mizoram,6938968.622961244,-1594168.883991915,0,background
6191,mizoram,6843678.62418842,-1504841.8115204028,0,background
6192,mizoram,6834759.222088316,-1568088.7284998915,0,background
6193,mizoram,6929112.515096108,-1577856.5605045408,0,background
6194,mizoram,6837650.297256003,-1496029.4423692403,0,background
6195,mizoram,6831648.529926304,-1576770.09553655,0,background
6196,mizoram,6870255.478788493,-1585837.6319824292,0,background
6197,mizoram,6773627.724370615,-1544044.1397013972,0,background
6198,mizoram,6869931.4246449545,-1586320.7795274782,0,background
6199,mizoram,6760990.782061489,-1560691.2493652038,0,background
6200,mizoram,6873718.6482644975,-1525612.4974775508,0,background
6201,mizoram,6891375.669424158,-1599273.9762588823,0,background
6202,mizoram,6839302.581496813,-1519596.365900219,0,background
6203,mizoram,6870679.541930457,-1534448.4828685638,0,background
6204,mizoram,6841526.711940001,-1519683.2338142581,0,background
6205,mizoram,6839538.801030503,-1518426.6716726774,0,background
6206,mizoram,6943529.34506325,-1599483.6059297412,0,background
6207,mizoram,6861537.383236153,-1510413.3378064001,0,background
6208,mizoram,6818140.330950412,-1508592.7561720556,0,background
6209,mizoram,6827430.384236942,-1492256.9840637394,0,background
6210,mizoram,6935456.775669789,-1573444.532034033,0,background
6211,mizoram,6952178.71222679,-1593897.6524638026,0,background
6212,mizoram,6840365.710261143,-1503453.206275466,0,background
6213,mizoram,6844367.331531433,-1511943.294124088,0,background
6214,mizoram,6847777.248149677,-1514395.5902382757,0,background
6215,mizoram,6877014.338289486,-1533657.2984278516,0,background
6216,mizoram,6785516.968923908,-1592320.6187619874,0,background
6217,mizoram,6866831.58164864,-1587701.8118096201,0,background
6218,mizoram,6772343.017622859,-1543493.7841132472,0,background
6219,mizoram,6787708.7173122885,-1620326.65298075,0,background
6220,mizoram,6872821.009917863,-1512789.1450306636,0,background
6221,mizoram,6781253.904896158,-1507341.231811934,0,background
6222,mizoram,6886287.791977831,-1577304.312553899,0,background
6223,mizoram,6783705.431165423,-1495318.5626437366,0,background
6224,mizoram,6769713.980699442,-1518268.4637873191,0,background
6225,mizoram,6949697.8091890905,-1593417.4715170753,0,background
6226,mizoram,6944129.964951273,-1593898.3398255568,0,background
6227,mizoram,6806500.910667056,-1501433.2305230089,0,background
6228,mizoram,6948666.529874793,-1594725.548765724,0,background
6229,mizoram,6892800.338171345,-1562790.2927309743,0,background
6230,mizoram,6762685.916840833,-1560184.0600906431,0,background
6231,mizoram,6831849.979822247,-1498155.2298584636,0,background
6232,mizoram,6811729.016308742,-1562792.5188713952,0,background
6233,mizoram,6939071.402927077,-1594066.0390818366,0,background
6234,mizoram,6892263.19390622,-1533602.0736665574,0,background
6235,mizoram,6874745.84028806,-1518604.0926253344,0,background
6236,mizoram,6836705.491026394,-1497674.9030717036,0,background
6237,mizoram,6859054.323187481,-1504884.6444349948,0,background
6238,mizoram,6840296.3687370885,-1510951.4899420827,0,background
6239,mizoram,6844152.726878358,-1502106.6736980404,0,background
6240,mizoram,6845414.581750408,-1526258.3616008353,0,background
6241,mizoram,6799332.23359649,-1603032.277468792,0,background
6242,mizoram,6855914.298309718,-1509403.9991110086,0,background
6243,mizoram,6810438.491060982,-1565235.4595980956,0,background
6244,mizoram,6767703.687242531,-1531196.0872159714,0,background
6245,mizoram,6940065.615268493,-1608286.8065894358,0,background
6246,mizoram,6835412.16755724,-1573497.9908437538,0,background
6247,mizoram,6827744.378787792,-1505603.2332143416,0,background
6248,mizoram,6780526.7120740395,-1506516.3703873155,0,background
6249,mizoram,6847812.5081242975,-1508998.243465145,0,background
6250,mizoram,6823941.250248423,-1502344.4818909324,0,background
6251,mizoram,6889008.026042015,-1557436.2989859048,0,background
6252,mizoram,6836311.238079717,-1515785.2116051374,0,background
6253,mizoram,6834518.084068134,-1568734.9940413279,0,background
6254,mizoram,6813202.08042168,-1514211.7443552325,0,background
6255,mizoram,6877597.431605055,-1598197.6579630217,0,background
6256,mizoram,6844234.539139543,-1520261.1571357655,0,background
6257,mizoram,6833419.172679367,-1566936.321807883,0,background
6258,mizoram,6867586.214850676,-1517474.3202561804,0,background
6259,mizoram,6851796.218154682,-1576002.9059369327,0,background
6260,mizoram,6812847.06339235,-1565418.8224720068,0,background
6261,mizoram,6815023.003107322,-1503461.8307528358,0,background
6262,mizoram,6869640.496440362,-1534736.4867290482,0,background
6263,mizoram,6814659.045020174,-1483834.323837572,0,background
6264,mizoram,6929756.334999965,-1578394.9559474126,0,background
6265,mizoram,6903857.812491142,-1566004.1780992842,0,background
6266,mizoram,6784375.039450649,-1507429.7952947565,0,background
6267,mizoram,6871360.22454069,-1532072.759667071,0,background
6268,mizoram,6841784.345746107,-1525685.1643807301,0,background
6269,mizoram,6893045.317479419,-1598273.299473237,0,background
6270,mizoram,6871443.758738714,-1533978.5562193193,0,background
6271,mizoram,6843884.4521816,-1504149.9050800395,0,background
6272,mizoram,6873620.052316731,-1536075.3726561002,0,background
6273,mizoram,6836197.6895888075,-1516899.6013229683,0,background
6274,mizoram,6893444.210137907,-1599581.5845676798,0,background
6275,mizoram,6836167.859320764,-1511599.5547987975,0,background
6276,mizoram,6863608.490271755,-1507185.976948985,0,background
6277,mizoram,6885373.664967963,-1576336.0595485,0,background
6278,mizoram,6823484.191437228,-1490131.9424961153,0,background
6279,mizoram,6895404.044912744,-1526946.484150544,0,background
6280,mizoram,6751903.720932758,-1542471.3882100736,0,background
6281,mizoram,6841396.455057736,-1528582.8739789852,0,background
6282,mizoram,6830294.7216585,-1500960.2976474161,0,background
6283,mizoram,6786054.701823429,-1593939.117047487,0,background
6284,mizoram,6942465.128470843,-1597323.4811021686,0,background
6285,mizoram,6849133.136336356,-1563292.4020974466,0,background
6286,mizoram,6823479.567634987,-1515890.5602231433,0,background
6287,mizoram,6903696.212003271,-1564403.94914947,0,background
6288,mizoram,6851396.9319051895,-1576592.2273591387,0,background
6289,mizoram,6881364.324464545,-1539133.2269692335,0,background
6290,mizoram,6837355.895968392,-1507602.5376409797,0,background
6291,mizoram,6853342.207034447,-1507599.7677827647,0,background
6292,mizoram,6894707.5351810455,-1538839.4415145693,0,background
6293,mizoram,6877268.245151722,-1519986.0395188455,0,background
6294,mizoram,6734003.522686535,-1556581.8184448555,0,background
6295,mizoram,6813667.994517411,-1484306.1906627591,0,background
6296,mizoram,6785594.911610405,-1517064.6886490479,0,background
6297,mizoram,6901118.286082288,-1569459.8799698509,0,background
6298,mizoram,6822557.972308384,-1493512.2142828924,0,background
6299,mizoram,6832907.39491888,-1510958.702869943,0,background
6300,mizoram,6828653.144964066,-1512246.0779148054,0,background
6301,mizoram,6790558.605831449,-1514152.2016812002,0,background
6302,mizoram,6838305.379651219,-1515118.9907239652,0,background
6303,mizoram,6801373.366638361,-1500333.685338965,0,background
6304,mizoram,6866001.438134083,-1515536.3147903706,0,background
6305,mizoram,6783325.255509037,-1504960.272229678,0,background
6306,mizoram,6842261.355990464,-1528326.00373554,0,background
6307,mizoram,6772004.665420136,-1527483.2469636316,0,background
6308,mizoram,6784427.257775788,-1497182.837439951,0,background
6309,mizoram,6887338.7054627,-1561197.7118426193,0,background
6310,mizoram,6852586.721226732,-1508090.1859859247,0,background
6311,mizoram,6819602.790292336,-1515429.7923044343,0,background
6312,mizoram,6887012.3029374825,-1577708.2636381483,0,background
6313,mizoram,6830592.7003761465,-1574963.920284238,0,background
6314,mizoram,6761087.488987562,-1544057.0269396703,0,background
6315,mizoram,6885657.546392579,-1580051.0802409775,0,background
6316,mizoram,6881536.030357515,-1512304.5209356684,0,background
6317,mizoram,6886274.620734428,-1578446.904366795,0,background
6318,mizoram,6869706.3397311615,-1514804.9811792988,0,background
6319,mizoram,6871986.036949109,-1532510.0067919723,0,background
6320,mizoram,6787218.210839159,-1606840.0317252402,0,background
6321,mizoram,6758643.190995081,-1545871.251788408,0,background
6322,mizoram,6781120.521963494,-1515239.4968673391,0,background
6323,mizoram,6935712.023253603,-1575515.363972865,0,background
6324,mizoram,6821596.574637911,-1491445.528538701,0,background
6325,mizoram,6901990.253867138,-1564758.4504077788,0,background
6326,mizoram,6835313.515575965,-1509258.7252377048,0,background
6327,mizoram,6788560.366251238,-1617565.3925244235,0,background
6328,mizoram,6950812.114019002,-1588388.833784693,0,background
6329,mizoram,6840096.248743709,-1504842.39229431,0,background
6330,mizoram,6937762.631343575,-1592602.681260383,0,background
